K,Lambda,Gamma,Shrink,Epoch,Mean_RMSE,Std_RMSE
64,0.001000,0.050000,0.850000,23,0.994829,0.001536
64,0.001000,0.050000,0.875000,5,0.993651,0.002490
64,0.001000,0.050000,0.875000,10,0.993627,0.002489
64,0.001000,0.050000,0.875000,15,0.993599,0.002489
64,0.001000,0.050000,0.875000,20,0.993578,0.002489
64,0.001000,0.050000,0.875000,25,0.993564,0.002489
64,0.001000,0.050000,0.875000,30,0.993556,0.002489
64,0.001000,0.050000,0.875000,31,0.993636,0.002805
64,0.001000,0.050000,0.875000,32,0.993703,0.001981
64,0.001000,0.050000,0.875000,33,0.992128,0.001577
64,0.001000,0.050000,0.875000,34,0.997144,0.000000
64,0.001000,0.050000,0.900000,5,0.993649,0.002490
64,0.001000,0.050000,0.900000,10,0.993614,0.002489
64,0.001000,0.050000,0.900000,15,0.993554,0.002487
64,0.001000,0.050000,0.900000,20,0.993489,0.002485
64,0.001000,0.050000,0.900000,25,0.993432,0.002483
64,0.001000,0.050000,0.900000,30,0.993390,0.002481
64,0.001000,0.050000,0.900000,35,0.993362,0.002480
64,0.001000,0.050000,0.900000,40,0.993343,0.002480
64,0.001000,0.050000,0.900000,45,0.993332,0.002479
64,0.001000,0.050000,0.900000,50,0.993326,0.002479
64,0.001000,0.050000,0.925000,5,0.993647,0.002490
64,0.001000,0.050000,0.925000,10,0.993586,0.002491
64,0.001000,0.050000,0.925000,15,0.993433,0.002494
64,0.001000,0.050000,0.925000,20,0.993174,0.002501
64,0.001000,0.050000,0.925000,25,0.992847,0.002511
64,0.001000,0.050000,0.925000,30,0.992514,0.002521
64,0.001000,0.050000,0.925000,35,0.992220,0.002530
64,0.001000,0.050000,0.925000,40,0.991983,0.002537
64,0.001000,0.050000,0.925000,45,0.991804,0.002543
64,0.001000,0.050000,0.925000,50,0.991673,0.002547
64,0.001000,0.050000,0.950000,5,0.993645,0.002491
64,0.001000,0.050000,0.950000,10,0.993537,0.002496
64,0.001000,0.050000,0.950000,15,0.993084,0.002519
64,0.001000,0.050000,0.950000,20,0.991829,0.002586
64,0.001000,0.050000,0.950000,25,0.989617,0.002689
64,0.001000,0.050000,0.950000,30,0.987108,0.002754
64,0.001000,0.050000,0.950000,35,0.985084,0.002756
64,0.001000,0.050000,0.950000,40,0.983720,0.002738
64,0.001000,0.050000,0.950000,45,0.982831,0.002725
64,0.001000,0.050000,0.950000,50,0.982229,0.002719
64,0.001000,0.050000,0.975000,5,0.993642,0.002490
64,0.001000,0.050000,0.975000,10,0.993465,0.002490
64,0.001000,0.050000,0.975000,15,0.992140,0.002492
64,0.001000,0.050000,0.975000,20,0.987088,0.002531
64,0.001000,0.050000,0.975000,25,0.982034,0.002613
64,0.001000,0.050000,0.975000,30,0.978903,0.002673
64,0.001000,0.050000,0.975000,35,0.975587,0.002728
64,0.001000,0.050000,0.975000,40,0.972713,0.002752
64,0.001000,0.050000,0.975000,45,0.970524,0.002724
64,0.001000,0.050000,0.975000,50,0.968891,0.002680
64,0.001000,0.050000,1.000000,5,0.993638,0.002491
64,0.001000,0.050000,1.000000,10,0.993288,0.002484
64,0.001000,0.050000,1.000000,15,0.988852,0.002463
64,0.001000,0.050000,1.000000,20,0.980650,0.002884
64,0.001000,0.050000,1.000000,25,0.973709,0.002966
64,0.001000,0.050000,1.000000,30,0.968074,0.002799
64,0.001000,0.050000,1.000000,35,0.964500,0.002652
64,0.001000,0.050000,1.000000,40,0.962051,0.002596
64,0.001000,0.050000,1.000000,45,0.960762,0.002598
64,0.001000,0.050000,1.000000,50,0.960082,0.002566
64,0.001000,0.100000,0.750000,5,0.993656,0.002490
64,0.001000,0.100000,0.750000,6,0.991219,0.000592
64,0.001000,0.100000,0.750000,7,0.994882,0.001802
64,0.001000,0.100000,0.750000,8,0.997269,0.000000
64,0.001000,0.100000,0.775000,5,0.993655,0.002491
64,0.001000,0.100000,0.775000,6,0.990481,0.000000
64,0.001000,0.100000,0.775000,7,0.993640,0.002697
64,0.001000,0.100000,0.775000,8,0.993820,0.000478
64,0.001000,0.100000,0.775000,9,0.995288,0.002411
64,0.001000,0.100000,0.775000,10,0.991618,0.000000
64,0.001000,0.100000,0.800000,5,0.993653,0.002491
64,0.001000,0.100000,0.800000,10,0.993646,0.002491
64,0.001000,0.100000,0.800000,11,0.992379,0.000444
64,0.001000,0.100000,0.800000,12,0.994105,0.002800
64,0.001000,0.100000,0.825000,5,0.993652,0.002491
64,0.001000,0.100000,0.825000,10,0.993641,0.002491
64,0.001000,0.100000,0.825000,14,0.993861,0.003396
64,0.001000,0.100000,0.825000,15,0.993578,0.002203
64,0.001000,0.100000,0.825000,16,0.993551,0.001942
64,0.001000,0.100000,0.825000,17,0.993318,0.000000
64,0.001000,0.100000,0.850000,5,0.993652,0.002491
64,0.001000,0.100000,0.850000,10,0.993637,0.002492
64,0.001000,0.100000,0.850000,15,0.993625,0.002492
64,0.001000,0.100000,0.850000,19,0.996392,0.000000
64,0.001000,0.100000,0.850000,20,0.993309,0.002440
64,0.001000,0.100000,0.850000,21,0.992270,0.001420
64,0.001000,0.100000,0.850000,22,0.993767,0.002656
64,0.001000,0.100000,0.875000,5,0.993650,0.002491
64,0.001000,0.100000,0.875000,10,0.993629,0.002492
64,0.001000,0.100000,0.875000,15,0.993604,0.002493
64,0.001000,0.100000,0.875000,20,0.993585,0.002494
64,0.001000,0.100000,0.875000,25,0.993573,0.002494
64,0.001000,0.100000,0.875000,29,0.991872,0.000000
64,0.001000,0.100000,0.875000,30,0.993755,0.002561
64,0.001000,0.100000,0.875000,31,0.993737,0.000476
64,0.001000,0.100000,0.875000,32,0.993142,0.002443
64,0.001000,0.100000,0.875000,33,0.990705,0.000000
64,0.001000,0.100000,0.900000,5,0.993648,0.002490
64,0.001000,0.100000,0.900000,10,0.993613,0.002490
64,0.001000,0.100000,0.900000,15,0.993558,0.002489
64,0.001000,0.100000,0.900000,20,0.993497,0.002488
64,0.001000,0.100000,0.900000,25,0.993445,0.002488
64,0.001000,0.100000,0.900000,30,0.993407,0.002487
64,0.001000,0.100000,0.900000,35,0.993381,0.002487
64,0.001000,0.100000,0.900000,40,0.993364,0.002487
64,0.001000,0.100000,0.900000,45,0.993354,0.002487
64,0.001000,0.100000,0.900000,49,0.993301,0.000739
64,0.001000,0.100000,0.900000,50,0.993360,0.002755
64,0.001000,0.100000,0.925000,5,0.993647,0.002491
64,0.001000,0.100000,0.925000,10,0.993594,0.002490
64,0.001000,0.100000,0.925000,15,0.993466,0.002487
64,0.001000,0.100000,0.925000,20,0.993255,0.002484
64,0.001000,0.100000,0.925000,25,0.992993,0.002479
64,0.001000,0.100000,0.925000,30,0.992727,0.002476
64,0.001000,0.100000,0.925000,35,0.992493,0.002473
64,0.001000,0.100000,0.925000,40,0.992303,0.002470
64,0.001000,0.100000,0.925000,45,0.992160,0.002469
64,0.001000,0.100000,0.925000,50,0.992055,0.002468
64,0.001000,0.100000,0.950000,5,0.993647,0.002491
64,0.001000,0.100000,0.950000,10,0.993563,0.002490
64,0.001000,0.100000,0.950000,15,0.993225,0.002482
64,0.001000,0.100000,0.950000,20,0.992301,0.002466
64,0.001000,0.100000,0.950000,25,0.990603,0.002458
64,0.001000,0.100000,0.950000,30,0.988479,0.002476
64,0.001000,0.100000,0.950000,35,0.986538,0.002511
64,0.001000,0.100000,0.950000,40,0.985090,0.002549
64,0.001000,0.100000,0.950000,45,0.984100,0.002585
64,0.001000,0.100000,0.950000,50,0.983431,0.002614
64,0.001000,0.100000,0.975000,5,0.993645,0.002489
64,0.001000,0.100000,0.975000,10,0.993507,0.002479
64,0.001000,0.100000,0.975000,15,0.992530,0.002420
64,0.001000,0.100000,0.975000,20,0.988526,0.002381
64,0.001000,0.100000,0.975000,25,0.983353,0.002548
64,0.001000,0.100000,0.975000,30,0.980494,0.002660
64,0.001000,0.100000,0.975000,35,0.977728,0.002698
64,0.001000,0.100000,0.975000,40,0.974987,0.002736
64,0.001000,0.100000,0.975000,45,0.972730,0.002766
64,0.001000,0.100000,0.975000,50,0.970991,0.002774
64,0.001000,0.100000,1.000000,5,0.993642,0.002492
64,0.001000,0.100000,1.000000,10,0.993382,0.002491
64,0.001000,0.100000,1.000000,15,0.990050,0.002522
64,0.001000,0.100000,1.000000,20,0.982000,0.002589
64,0.001000,0.100000,1.000000,25,0.975990,0.002698
64,0.001000,0.100000,1.000000,30,0.969914,0.002816
64,0.001000,0.100000,1.000000,35,0.966082,0.002677
64,0.001000,0.100000,1.000000,40,0.963454,0.002538
64,0.001000,0.100000,1.000000,45,0.961672,0.002471
64,0.001000,0.100000,1.000000,50,0.960628,0.002492
64,0.002000,0.001000,0.750000,5,0.993621,0.002492
64,0.002000,0.001000,0.750000,10,0.993569,0.002493
64,0.002000,0.001000,0.750000,15,0.993548,0.002494
64,0.002000,0.001000,0.750000,18,0.994033,0.002643
64,0.002000,0.001000,0.750000,19,0.993056,0.002232
64,0.002000,0.001000,0.775000,5,0.993607,0.002494
64,0.002000,0.001000,0.775000,10,0.993512,0.002500
64,0.002000,0.001000,0.775000,15,0.993462,0.002503
64,0.002000,0.001000,0.775000,20,0.993445,0.002503
64,0.002000,0.001000,0.775000,22,0.996252,0.000000
64,0.002000,0.001000,0.775000,23,0.993149,0.002445
64,0.002000,0.001000,0.775000,24,0.993104,0.002451
64,0.002000,0.001000,0.800000,5,0.993595,0.002486
64,0.002000,0.001000,0.800000,10,0.993420,0.002477
64,0.002000,0.001000,0.800000,15,0.993291,0.002471
64,0.002000,0.001000,0.800000,20,0.993236,0.002468
64,0.002000,0.001000,0.800000,25,0.993216,0.002467
64,0.002000,0.001000,0.800000,28,0.990906,0.000376
64,0.002000,0.001000,0.800000,29,0.994395,0.001819
64,0.002000,0.001000,0.800000,30,0.993420,0.002668
64,0.002000,0.001000,0.800000,31,0.994141,0.002834
64,0.002000,0.001000,0.825000,5,0.993581,0.002483
64,0.002000,0.001000,0.825000,10,0.993275,0.002450
64,0.002000,0.001000,0.825000,15,0.992956,0.002417
64,0.002000,0.001000,0.825000,20,0.992774,0.002398
64,0.002000,0.001000,0.825000,25,0.992693,0.002390
64,0.002000,0.001000,0.825000,30,0.992661,0.002387
64,0.002000,0.001000,0.825000,35,0.992648,0.002385
64,0.002000,0.001000,0.825000,37,0.990521,0.000645
64,0.002000,0.001000,0.825000,38,0.990838,0.001021
64,0.002000,0.001000,0.825000,39,0.994642,0.001644
64,0.002000,0.001000,0.850000,5,0.993565,0.002492
64,0.002000,0.001000,0.850000,10,0.993035,0.002498
64,0.002000,0.001000,0.850000,15,0.992224,0.002511
64,0.002000,0.001000,0.850000,20,0.991611,0.002524
64,0.002000,0.001000,0.850000,25,0.991272,0.002532
64,0.002000,0.001000,0.850000,30,0.991107,0.002536
64,0.002000,0.001000,0.850000,35,0.991030,0.002538
64,0.002000,0.001000,0.850000,40,0.990996,0.002539
64,0.002000,0.001000,0.850000,45,0.990981,0.002539
64,0.002000,0.001000,0.850000,49,0.993260,0.002112
64,0.002000,0.001000,0.850000,50,0.990403,0.002305
64,0.002000,0.001000,0.875000,5,0.993551,0.002494
64,0.002000,0.001000,0.875000,10,0.992579,0.002507
64,0.002000,0.001000,0.875000,15,0.990421,0.002547
64,0.002000,0.001000,0.875000,20,0.988447,0.002584
64,0.002000,0.001000,0.875000,25,0.987249,0.002603
64,0.002000,0.001000,0.875000,30,0.986612,0.002611
64,0.002000,0.001000,0.875000,35,0.986284,0.002615
64,0.002000,0.001000,0.875000,40,0.986117,0.002617
64,0.002000,0.001000,0.875000,45,0.986031,0.002618
64,0.002000,0.001000,0.875000,50,0.985986,0.002618
64,0.002000,0.001000,0.900000,5,0.993525,0.002499
64,0.002000,0.001000,0.900000,10,0.991620,0.002665
64,0.002000,0.001000,0.900000,15,0.986488,0.002943
64,0.002000,0.001000,0.900000,20,0.982889,0.002845
64,0.002000,0.001000,0.900000,25,0.981225,0.002779
64,0.002000,0.001000,0.900000,30,0.980346,0.002765
64,0.002000,0.001000,0.900000,35,0.979836,0.002764
64,0.002000,0.001000,0.900000,40,0.979534,0.002765
64,0.002000,0.001000,0.900000,45,0.979355,0.002766
64,0.002000,0.001000,0.900000,50,0.979248,0.002767
64,0.002000,0.001000,0.925000,5,0.993481,0.002478
64,0.002000,0.001000,0.925000,10,0.989531,0.002310
64,0.002000,0.001000,0.925000,15,0.981418,0.002461
64,0.002000,0.001000,0.925000,20,0.977418,0.002488
64,0.002000,0.001000,0.925000,25,0.974586,0.002498
64,0.002000,0.001000,0.925000,30,0.972792,0.002535
64,0.002000,0.001000,0.925000,35,0.971677,0.002563
64,0.002000,0.001000,0.925000,40,0.970969,0.002578
64,0.002000,0.001000,0.925000,45,0.970511,0.002586
64,0.002000,0.001000,0.925000,50,0.970212,0.002591
64,0.002000,0.001000,0.950000,5,0.993450,0.002475
64,0.002000,0.001000,0.950000,10,0.986563,0.002285
64,0.002000,0.001000,0.950000,15,0.977409,0.002870
64,0.002000,0.001000,0.950000,20,0.970966,0.002788
64,0.002000,0.001000,0.950000,25,0.967464,0.002728
64,0.002000,0.001000,0.950000,30,0.965372,0.002697
64,0.002000,0.001000,0.950000,35,0.964056,0.002643
64,0.002000,0.001000,0.950000,40,0.963239,0.002576
64,0.002000,0.001000,0.950000,45,0.962737,0.002513
64,0.002000,0.001000,0.950000,50,0.962425,0.002462
64,0.002000,0.001000,0.975000,5,0.993374,0.002498
64,0.002000,0.001000,0.975000,10,0.982804,0.002823
64,0.002000,0.001000,0.975000,15,0.971667,0.002702
64,0.002000,0.001000,0.975000,20,0.965239,0.002512
64,0.002000,0.001000,0.975000,25,0.962122,0.002475
64,0.002000,0.001000,0.975000,30,0.961093,0.002440
64,0.002000,0.001000,0.975000,32,0.959688,0.000000
64,0.002000,0.001000,0.975000,33,0.964468,0.000000
64,0.002000,0.001000,0.975000,34,0.960865,0.002091
64,0.002000,0.001000,0.975000,35,0.960336,0.002464
64,0.002000,0.001000,0.975000,36,0.961880,0.002492
64,0.002000,0.001000,1.000000,5,0.993305,0.002476
64,0.002000,0.001000,1.000000,10,0.980116,0.002898
64,0.002000,0.001000,1.000000,15,0.967053,0.002688
64,0.002000,0.001000,1.000000,20,0.961347,0.002399
64,0.002000,0.001000,1.000000,23,0.963598,0.000000
64,0.002000,0.001000,1.000000,24,0.960275,0.001826
64,0.002000,0.001000,1.000000,25,0.960156,0.003065
64,0.002000,0.002000,0.750000,5,0.993619,0.002491
64,0.002000,0.002000,0.750000,10,0.993563,0.002491
64,0.002000,0.002000,0.750000,15,0.993541,0.002491
64,0.002000,0.002000,0.750000,18,0.992449,0.002766
64,0.002000,0.002000,0.750000,19,0.994757,0.001802
64,0.002000,0.002000,0.750000,20,0.991789,0.000000
64,0.002000,0.002000,0.775000,5,0.993609,0.002493
64,0.002000,0.002000,0.775000,10,0.993510,0.002497
64,0.002000,0.002000,0.775000,15,0.993458,0.002499
64,0.002000,0.002000,0.775000,20,0.993440,0.002499
64,0.002000,0.002000,0.775000,23,0.993517,0.002598
64,0.002000,0.002000,0.775000,24,0.993318,0.002339
64,0.002000,0.002000,0.800000,5,0.993596,0.002489
64,0.002000,0.002000,0.800000,10,0.993427,0.002482
64,0.002000,0.002000,0.800000,15,0.993304,0.002477
64,0.002000,0.002000,0.800000,20,0.993250,0.002475
64,0.002000,0.002000,0.800000,25,0.993231,0.002475
64,0.002000,0.002000,0.800000,28,0.990475,0.000000
64,0.002000,0.002000,0.800000,29,0.993610,0.002629
64,0.002000,0.002000,0.800000,30,0.993434,0.002130
64,0.002000,0.002000,0.825000,5,0.993589,0.002495
64,0.002000,0.002000,0.825000,10,0.993322,0.002510
64,0.002000,0.002000,0.825000,15,0.993042,0.002525
64,0.002000,0.002000,0.825000,20,0.992883,0.002534
64,0.002000,0.002000,0.825000,25,0.992812,0.002538
64,0.002000,0.002000,0.825000,30,0.992783,0.002540
64,0.002000,0.002000,0.825000,35,0.992772,0.002540
64,0.002000,0.002000,0.825000,37,0.993593,0.002418
64,0.002000,0.002000,0.825000,38,0.991948,0.002390
64,0.002000,0.002000,0.850000,5,0.993575,0.002491
64,0.002000,0.002000,0.850000,10,0.993085,0.002502
64,0.002000,0.002000,0.850000,15,0.992332,0.002525
64,0.002000,0.002000,0.850000,20,0.991758,0.002544
64,0.002000,0.002000,0.850000,25,0.991439,0.002556
64,0.002000,0.002000,0.850000,30,0.991283,0.002561
64,0.002000,0.002000,0.850000,35,0.991211,0.002564
64,0.002000,0.002000,0.850000,40,0.991179,0.002565
64,0.002000,0.002000,0.850000,45,0.991164,0.002565
64,0.002000,0.002000,0.850000,49,0.993838,0.001297
64,0.002000,0.002000,0.850000,50,0.990011,0.002072
64,0.002000,0.002000,0.875000,5,0.993549,0.002491
64,0.002000,0.002000,0.875000,10,0.992570,0.002516
64,0.002000,0.002000,0.875000,15,0.990404,0.002573
64,0.002000,0.002000,0.875000,20,0.988428,0.002611
64,0.002000,0.002000,0.875000,25,0.987229,0.002624
64,0.002000,0.002000,0.875000,30,0.986592,0.002629
64,0.002000,0.002000,0.875000,35,0.986263,0.002630
64,0.002000,0.002000,0.875000,40,0.986095,0.002631
64,0.002000,0.002000,0.875000,45,0.986009,0.002631
64,0.002000,0.002000,0.875000,50,0.985965,0.002631
64,0.002000,0.002000,0.900000,5,0.993526,0.002492
64,0.002000,0.002000,0.900000,10,0.991620,0.002481
64,0.002000,0.002000,0.900000,15,0.986463,0.002522
64,0.002000,0.002000,0.900000,20,0.982961,0.002617
64,0.002000,0.002000,0.900000,25,0.981411,0.002686
64,0.002000,0.002000,0.900000,30,0.980600,0.002722
64,0.002000,0.002000,0.900000,35,0.980128,0.002740
64,0.002000,0.002000,0.900000,40,0.979846,0.002750
64,0.002000,0.002000,0.900000,45,0.979678,0.002755
64,0.002000,0.002000,0.900000,50,0.979578,0.002758
64,0.002000,0.002000,0.925000,5,0.993491,0.002494
64,0.002000,0.002000,0.925000,10,0.989630,0.002595
64,0.002000,0.002000,0.925000,15,0.981820,0.002724
64,0.002000,0.002000,0.925000,20,0.978067,0.002821
64,0.002000,0.002000,0.925000,25,0.975222,0.002824
64,0.002000,0.002000,0.925000,30,0.973355,0.002812
64,0.002000,0.002000,0.925000,35,0.972178,0.002806
64,0.002000,0.002000,0.925000,40,0.971424,0.002802
64,0.002000,0.002000,0.925000,45,0.970935,0.002800
64,0.002000,0.002000,0.925000,50,0.970613,0.002799
64,0.002000,0.002000,0.950000,5,0.993450,0.002495
64,0.002000,0.002000,0.950000,10,0.986507,0.002726
64,0.002000,0.002000,0.950000,15,0.977339,0.002843
64,0.002000,0.002000,0.950000,20,0.971020,0.003026
64,0.002000,0.002000,0.950000,25,0.967572,0.002816
64,0.002000,0.002000,0.950000,30,0.965568,0.002645
64,0.002000,0.002000,0.950000,35,0.964307,0.002565
64,0.002000,0.002000,0.950000,40,0.963496,0.002517
64,0.002000,0.002000,0.950000,45,0.962969,0.002483
64,0.002000,0.002000,0.950000,50,0.962622,0.002457
64,0.002000,0.002000,0.975000,5,0.993397,0.002485
64,0.002000,0.002000,0.975000,10,0.982954,0.002579
64,0.002000,0.002000,0.975000,15,0.971728,0.002779
64,0.002000,0.002000,0.975000,20,0.965412,0.002585
64,0.002000,0.002000,0.975000,25,0.962216,0.002444
64,0.002000,0.002000,0.975000,30,0.961050,0.002410
64,0.002000,0.002000,0.975000,32,0.959497,0.000000
64,0.002000,0.002000,0.975000,33,0.964403,0.000231
64,0.002000,0.002000,0.975000,34,0.959789,0.000529
64,0.002000,0.002000,0.975000,35,0.960218,0.002516
64,0.002000,0.002000,0.975000,36,0.961942,0.002346
64,0.002000,0.002000,1.000000,5,0.993299,0.002506
64,0.002000,0.002000,1.000000,10,0.979809,0.002860
64,0.002000,0.002000,1.000000,15,0.966943,0.002734
64,0.002000,0.002000,1.000000,20,0.961325,0.002568
64,0.002000,0.002000,1.000000,24,0.960426,0.002481
64,0.002000,0.002000,1.000000,25,0.960969,0.002713
64,0.002000,0.005000,0.750000,5,0.993617,0.002494
64,0.002000,0.005000,0.750000,10,0.993559,0.002499
64,0.002000,0.005000,0.750000,15,0.993537,0.002501
64,0.002000,0.005000,0.750000,18,0.996870,0.000552
64,0.002000,0.005000,0.750000,19,0.992698,0.002065
64,0.002000,0.005000,0.775000,5,0.993613,0.002492
64,0.002000,0.005000,0.775000,10,0.993525,0.002491
64,0.002000,0.005000,0.775000,15,0.993479,0.002490
64,0.002000,0.005000,0.775000,20,0.993464,0.002490
64,0.002000,0.005000,0.775000,22,0.993256,0.002432
64,0.002000,0.005000,0.775000,23,0.992966,0.002227
64,0.002000,0.005000,0.775000,24,0.997052,0.000000
64,0.002000,0.005000,0.800000,5,0.993597,0.002493
64,0.002000,0.005000,0.800000,10,0.993437,0.002495
64,0.002000,0.005000,0.800000,15,0.993321,0.002496
64,0.002000,0.005000,0.800000,20,0.993271,0.002496
64,0.002000,0.005000,0.800000,25,0.993253,0.002496
64,0.002000,0.005000,0.800000,29,0.993569,0.002662
64,0.002000,0.005000,0.800000,30,0.991964,0.000861
64,0.002000,0.005000,0.825000,5,0.993589,0.002488
64,0.002000,0.005000,0.825000,10,0.993323,0.002485
64,0.002000,0.005000,0.825000,15,0.993045,0.002484
64,0.002000,0.005000,0.825000,20,0.992887,0.002484
64,0.002000,0.005000,0.825000,25,0.992816,0.002484
64,0.002000,0.005000,0.825000,30,0.992788,0.002483
64,0.002000,0.005000,0.825000,35,0.992777,0.002483
64,0.002000,0.005000,0.825000,36,0.991881,0.001700
64,0.002000,0.005000,0.825000,37,0.993231,0.003520
64,0.002000,0.005000,0.825000,38,0.993400,0.002102
64,0.002000,0.005000,0.825000,39,0.990527,0.000000
64,0.002000,0.005000,0.850000,5,0.993570,0.002485
64,0.002000,0.005000,0.850000,10,0.993061,0.002455
64,0.002000,0.005000,0.850000,15,0.992282,0.002415
64,0.002000,0.005000,0.850000,20,0.991692,0.002391
64,0.002000,0.005000,0.850000,25,0.991365,0.002380
64,0.002000,0.005000,0.850000,30,0.991206,0.002375
64,0.002000,0.005000,0.850000,35,0.991133,0.002374
64,0.002000,0.005000,0.850000,40,0.991100,0.002373
64,0.002000,0.005000,0.850000,45,0.991085,0.002372
64,0.002000,0.005000,0.850000,49,0.989555,0.000919
64,0.002000,0.005000,0.850000,50,0.991733,0.002500
64,0.002000,0.005000,0.875000,5,0.993544,0.002485
64,0.002000,0.005000,0.875000,10,0.992529,0.002425
64,0.002000,0.005000,0.875000,15,0.990307,0.002345
64,0.002000,0.005000,0.875000,20,0.988315,0.002330
64,0.002000,0.005000,0.875000,25,0.987122,0.002343
64,0.002000,0.005000,0.875000,30,0.986492,0.002356
64,0.002000,0.005000,0.875000,35,0.986169,0.002365
64,0.002000,0.005000,0.875000,40,0.986004,0.002370
64,0.002000,0.005000,0.875000,45,0.985920,0.002373
64,0.002000,0.005000,0.875000,50,0.985876,0.002374
64,0.002000,0.005000,0.900000,5,0.993528,0.002486
64,0.002000,0.005000,0.900000,10,0.991642,0.002439
64,0.002000,0.005000,0.900000,15,0.986519,0.002430
64,0.002000,0.005000,0.900000,20,0.983002,0.002526
64,0.002000,0.005000,0.900000,25,0.981439,0.002595
64,0.002000,0.005000,0.900000,30,0.980624,0.002626
64,0.002000,0.005000,0.900000,35,0.980149,0.002640
64,0.002000,0.005000,0.900000,40,0.979867,0.002647
64,0.002000,0.005000,0.900000,45,0.979699,0.002651
64,0.002000,0.005000,0.900000,50,0.979599,0.002653
64,0.002000,0.005000,0.925000,5,0.993492,0.002485
64,0.002000,0.005000,0.925000,10,0.989725,0.002419
64,0.002000,0.005000,0.925000,15,0.981795,0.002499
64,0.002000,0.005000,0.925000,20,0.977897,0.002629
64,0.002000,0.005000,0.925000,25,0.975062,0.002733
64,0.002000,0.005000,0.925000,30,0.973224,0.002804
64,0.002000,0.005000,0.925000,35,0.972073,0.002832
64,0.002000,0.005000,0.925000,40,0.971341,0.002837
64,0.002000,0.005000,0.925000,45,0.970868,0.002834
64,0.002000,0.005000,0.925000,50,0.970557,0.002829
64,0.002000,0.005000,0.950000,5,0.993452,0.002511
64,0.002000,0.005000,0.950000,10,0.986612,0.002975
64,0.002000,0.005000,0.950000,15,0.977470,0.002747
64,0.002000,0.005000,0.950000,20,0.971365,0.002772
64,0.002000,0.005000,0.950000,25,0.967839,0.002707
64,0.002000,0.005000,0.950000,30,0.965687,0.002609
64,0.002000,0.005000,0.950000,35,0.964304,0.002533
64,0.002000,0.005000,0.950000,40,0.963421,0.002494
64,0.002000,0.005000,0.950000,45,0.962859,0.002479
64,0.002000,0.005000,0.950000,50,0.962497,0.002474
64,0.002000,0.005000,0.975000,5,0.993368,0.002493
64,0.002000,0.005000,0.975000,10,0.982786,0.002649
64,0.002000,0.005000,0.975000,15,0.972061,0.002861
64,0.002000,0.005000,0.975000,20,0.965565,0.002774
64,0.002000,0.005000,0.975000,25,0.962197,0.002555
64,0.002000,0.005000,0.975000,30,0.961047,0.002487
64,0.002000,0.005000,0.975000,32,0.961855,0.002329
64,0.002000,0.005000,0.975000,33,0.957883,0.000000
64,0.002000,0.005000,0.975000,34,0.959286,0.000000
64,0.002000,0.005000,0.975000,35,0.961182,0.002436
64,0.002000,0.005000,0.975000,36,0.959075,0.000094
64,0.002000,0.005000,0.975000,37,0.964863,0.000000
64,0.002000,0.005000,1.000000,5,0.993318,0.002487
64,0.002000,0.005000,1.000000,10,0.979896,0.002760
64,0.002000,0.005000,1.000000,15,0.967166,0.002745
64,0.002000,0.005000,1.000000,20,0.961394,0.002486
64,0.002000,0.005000,1.000000,23,0.963908,0.000000
64,0.002000,0.005000,1.000000,24,0.959209,0.001082
64,0.002000,0.005000,1.000000,25,0.961323,0.002696
64,0.002000,0.010000,0.750000,5,0.993621,0.002492
64,0.002000,0.010000,0.750000,10,0.993567,0.002492
64,0.002000,0.010000,0.750000,15,0.993546,0.002492
64,0.002000,0.010000,0.750000,18,0.991716,0.001006
64,0.002000,0.010000,0.750000,19,0.993998,0.002542
64,0.002000,0.010000,0.775000,5,0.993610,0.002496
64,0.002000,0.010000,0.775000,10,0.993518,0.002507
64,0.002000,0.010000,0.775000,15,0.993469,0.002514
64,0.002000,0.010000,0.775000,20,0.993452,0.002515
64,0.002000,0.010000,0.775000,22,0.997380,0.000000
64,0.002000,0.010000,0.775000,23,0.993364,0.002158
64,0.002000,0.010000,0.775000,24,0.990204,0.000000
64,0.002000,0.010000,0.800000,5,0.993607,0.002488
64,0.002000,0.010000,0.800000,10,0.993469,0.002480
64,0.002000,0.010000,0.800000,15,0.993369,0.002474
64,0.002000,0.010000,0.800000,20,0.993326,0.002471
64,0.002000,0.010000,0.800000,25,0.993310,0.002471
64,0.002000,0.010000,0.800000,27,0.991681,0.000000
64,0.002000,0.010000,0.800000,28,0.992973,0.002121
64,0.002000,0.010000,0.800000,29,0.993110,0.002537
64,0.002000,0.010000,0.800000,30,0.997055,0.000000
64,0.002000,0.010000,0.825000,5,0.993595,0.002491
64,0.002000,0.010000,0.825000,10,0.993349,0.002490
64,0.002000,0.010000,0.825000,15,0.993093,0.002488
64,0.002000,0.010000,0.825000,20,0.992947,0.002487
64,0.002000,0.010000,0.825000,25,0.992882,0.002487
64,0.002000,0.010000,0.825000,30,0.992855,0.002487
64,0.002000,0.010000,0.825000,35,0.992845,0.002487
64,0.002000,0.010000,0.825000,37,0.992747,0.002209
64,0.002000,0.010000,0.825000,38,0.993232,0.003349
64,0.002000,0.010000,0.850000,5,0.993579,0.002492
64,0.002000,0.010000,0.850000,10,0.993121,0.002489
64,0.002000,0.010000,0.850000,15,0.992418,0.002484
64,0.002000,0.010000,0.850000,20,0.991880,0.002482
64,0.002000,0.010000,0.850000,25,0.991581,0.002482
