K,Lambda,Gamma,Shrink,Epoch,Mean_RMSE,Std_RMSE
64,0.001000,0.020000,0.925000,35,0.973397,0.002510
64,0.001000,0.020000,0.925000,40,0.973013,0.002500
64,0.001000,0.020000,0.925000,45,0.972758,0.002493
64,0.001000,0.020000,0.925000,50,0.972588,0.002489
64,0.001000,0.020000,0.950000,5,0.988253,0.002458
64,0.001000,0.020000,0.950000,10,0.980845,0.002494
64,0.001000,0.020000,0.950000,15,0.976134,0.002518
64,0.001000,0.020000,0.950000,20,0.973033,0.002471
64,0.001000,0.020000,0.950000,25,0.970903,0.002409
64,0.001000,0.020000,0.950000,30,0.969322,0.002364
64,0.001000,0.020000,0.950000,35,0.968120,0.002335
64,0.001000,0.020000,0.950000,40,0.967202,0.002315
64,0.001000,0.020000,0.950000,45,0.966502,0.002301
64,0.001000,0.020000,0.950000,50,0.965966,0.002291
64,0.001000,0.020000,0.975000,5,0.987715,0.002433
64,0.001000,0.020000,0.975000,10,0.979206,0.002427
64,0.001000,0.020000,0.975000,15,0.973379,0.002418
64,0.001000,0.020000,0.975000,20,0.969259,0.002278
64,0.001000,0.020000,0.975000,25,0.965866,0.002188
64,0.001000,0.020000,0.975000,30,0.963096,0.002137
64,0.001000,0.020000,0.975000,35,0.960850,0.002108
64,0.001000,0.020000,0.975000,40,0.959008,0.002091
64,0.001000,0.020000,0.975000,45,0.957486,0.002081
64,0.001000,0.020000,0.975000,50,0.956221,0.002075
64,0.001000,0.020000,1.000000,5,0.987020,0.002413
64,0.001000,0.020000,1.000000,10,0.977340,0.002443
64,0.001000,0.020000,1.000000,15,0.970481,0.002343
64,0.001000,0.020000,1.000000,20,0.964694,0.002206
64,0.001000,0.020000,1.000000,25,0.959758,0.002136
64,0.001000,0.020000,1.000000,30,0.955635,0.002106
64,0.001000,0.020000,1.000000,35,0.952262,0.002092
64,0.001000,0.020000,1.000000,40,0.949611,0.002077
64,0.001000,0.020000,1.000000,45,0.947669,0.002059
64,0.001000,0.020000,1.000000,50,0.946427,0.002041
64,0.001000,0.050000,0.750000,5,0.992454,0.002524
64,0.001000,0.050000,0.750000,10,0.991267,0.002562
64,0.001000,0.050000,0.750000,15,0.990904,0.002566
64,0.001000,0.050000,0.750000,20,0.990815,0.002566
64,0.001000,0.050000,0.750000,25,0.990793,0.002566
64,0.001000,0.050000,0.750000,28,0.990752,0.002855
64,0.001000,0.050000,0.750000,29,0.990943,0.000534
64,0.001000,0.050000,0.775000,5,0.992314,0.002542
64,0.001000,0.050000,0.775000,10,0.990669,0.002583
64,0.001000,0.050000,0.775000,15,0.990088,0.002584
64,0.001000,0.050000,0.775000,20,0.989922,0.002584
64,0.001000,0.050000,0.775000,25,0.989875,0.002583
64,0.001000,0.050000,0.775000,30,0.989862,0.002583
64,0.001000,0.050000,0.775000,32,0.989861,0.002583
64,0.001000,0.050000,0.800000,5,0.992024,0.002527
64,0.001000,0.050000,0.800000,10,0.989738,0.002537
64,0.001000,0.050000,0.800000,15,0.988898,0.002533
64,0.001000,0.050000,0.800000,20,0.988628,0.002531
64,0.001000,0.050000,0.800000,25,0.988541,0.002531
64,0.001000,0.050000,0.800000,30,0.988512,0.002531
64,0.001000,0.050000,0.800000,35,0.988503,0.002531
64,0.001000,0.050000,0.800000,36,0.988503,0.002531
64,0.001000,0.050000,0.825000,5,0.991689,0.002472
64,0.001000,0.050000,0.825000,10,0.988715,0.002469
64,0.001000,0.050000,0.825000,15,0.987588,0.002474
64,0.001000,0.050000,0.825000,20,0.987175,0.002476
64,0.001000,0.050000,0.825000,25,0.987020,0.002477
64,0.001000,0.050000,0.825000,30,0.986961,0.002477
64,0.001000,0.050000,0.825000,35,0.986938,0.002477
64,0.001000,0.050000,0.825000,40,0.986930,0.002477
64,0.001000,0.050000,0.825000,41,0.986930,0.002477
64,0.001000,0.050000,0.850000,5,0.991335,0.002556
64,0.001000,0.050000,0.850000,10,0.987685,0.002585
64,0.001000,0.050000,0.850000,15,0.986216,0.002586
64,0.001000,0.050000,0.850000,20,0.985610,0.002581
64,0.001000,0.050000,0.850000,25,0.985351,0.002577
64,0.001000,0.050000,0.850000,30,0.985238,0.002576
64,0.001000,0.050000,0.850000,35,0.985189,0.002575
64,0.001000,0.050000,0.850000,40,0.985167,0.002575
64,0.001000,0.050000,0.850000,45,0.985157,0.002575
64,0.001000,0.050000,0.850000,47,0.984253,0.002831
64,0.001000,0.050000,0.850000,48,0.985757,0.002191
64,0.001000,0.050000,0.875000,5,0.991085,0.002512
64,0.001000,0.050000,0.875000,10,0.986654,0.002549
64,0.001000,0.050000,0.875000,15,0.984758,0.002562
64,0.001000,0.050000,0.875000,20,0.983894,0.002568
64,0.001000,0.050000,0.875000,25,0.983473,0.002571
64,0.001000,0.050000,0.875000,30,0.983261,0.002573
64,0.001000,0.050000,0.875000,35,0.983153,0.002573
64,0.001000,0.050000,0.875000,40,0.983098,0.002574
64,0.001000,0.050000,0.875000,45,0.983070,0.002574
64,0.001000,0.050000,0.875000,50,0.983056,0.002574
64,0.001000,0.050000,0.900000,5,0.990652,0.002437
64,0.001000,0.050000,0.900000,10,0.985539,0.002455
64,0.001000,0.050000,0.900000,15,0.983189,0.002494
64,0.001000,0.050000,0.900000,20,0.981935,0.002515
64,0.001000,0.050000,0.900000,25,0.981223,0.002525
64,0.001000,0.050000,0.900000,30,0.980812,0.002530
64,0.001000,0.050000,0.900000,35,0.980575,0.002532
64,0.001000,0.050000,0.900000,40,0.980436,0.002534
64,0.001000,0.050000,0.900000,45,0.980355,0.002534
64,0.001000,0.050000,0.900000,50,0.980306,0.002535
64,0.001000,0.050000,0.925000,5,0.990193,0.002545
64,0.001000,0.050000,0.925000,10,0.984402,0.002487
64,0.001000,0.050000,0.925000,15,0.981489,0.002511
64,0.001000,0.050000,0.925000,20,0.979702,0.002536
64,0.001000,0.050000,0.925000,25,0.978570,0.002551
64,0.001000,0.050000,0.925000,30,0.977834,0.002558
64,0.001000,0.050000,0.925000,35,0.977348,0.002560
64,0.001000,0.050000,0.925000,40,0.977024,0.002561
64,0.001000,0.050000,0.925000,45,0.976809,0.002561
64,0.001000,0.050000,0.925000,50,0.976664,0.002561
64,0.001000,0.050000,0.950000,5,0.989677,0.002414
64,0.001000,0.050000,0.950000,10,0.983173,0.002469
64,0.001000,0.050000,0.950000,15,0.979463,0.002505
64,0.001000,0.050000,0.950000,20,0.976983,0.002515
64,0.001000,0.050000,0.950000,25,0.975252,0.002504
64,0.001000,0.050000,0.950000,30,0.974029,0.002485
64,0.001000,0.050000,0.950000,35,0.973150,0.002468
64,0.001000,0.050000,0.950000,40,0.972503,0.002453
64,0.001000,0.050000,0.950000,45,0.972019,0.002442
64,0.001000,0.050000,0.950000,50,0.971651,0.002434
64,0.001000,0.050000,0.975000,5,0.989043,0.002509
64,0.001000,0.050000,0.975000,10,0.981835,0.002593
64,0.001000,0.050000,0.975000,15,0.977241,0.002586
64,0.001000,0.050000,0.975000,20,0.973935,0.002523
64,0.001000,0.050000,0.975000,25,0.971519,0.002458
64,0.001000,0.050000,0.975000,30,0.969579,0.002418
64,0.001000,0.050000,0.975000,35,0.967925,0.002391
64,0.001000,0.050000,0.975000,40,0.966504,0.002370
64,0.001000,0.050000,0.975000,45,0.965286,0.002351
64,0.001000,0.050000,0.975000,50,0.964245,0.002334
64,0.001000,0.050000,1.000000,5,0.988667,0.002484
64,0.001000,0.050000,1.000000,10,0.980546,0.002519
64,0.001000,0.050000,1.000000,15,0.974993,0.002559
64,0.001000,0.050000,1.000000,20,0.970920,0.002483
64,0.001000,0.050000,1.000000,25,0.967311,0.002434
64,0.001000,0.050000,1.000000,30,0.963921,0.002390
64,0.001000,0.050000,1.000000,35,0.960905,0.002348
64,0.001000,0.050000,1.000000,40,0.958284,0.002321
64,0.001000,0.050000,1.000000,45,0.956008,0.002307
64,0.001000,0.050000,1.000000,50,0.954025,0.002300
64,0.001000,0.100000,0.750000,5,0.992952,0.002458
64,0.001000,0.100000,0.750000,10,0.992311,0.002436
64,0.001000,0.100000,0.750000,15,0.992113,0.002430
64,0.001000,0.100000,0.750000,20,0.992063,0.002429
64,0.001000,0.100000,0.750000,25,0.992051,0.002428
64,0.001000,0.100000,0.750000,26,0.992419,0.002540
64,0.001000,0.100000,0.750000,27,0.991573,0.000000
64,0.001000,0.100000,0.775000,5,0.992853,0.002491
64,0.001000,0.100000,0.775000,10,0.991971,0.002498
64,0.001000,0.100000,0.775000,15,0.991635,0.002500
64,0.001000,0.100000,0.775000,20,0.991534,0.002500
64,0.001000,0.100000,0.775000,25,0.991506,0.002500
64,0.001000,0.100000,0.775000,30,0.991499,0.002500
64,0.001000,0.100000,0.800000,5,0.992731,0.002488
64,0.001000,0.100000,0.800000,10,0.991456,0.002487
64,0.001000,0.100000,0.800000,15,0.990892,0.002479
64,0.001000,0.100000,0.800000,20,0.990698,0.002476
64,0.001000,0.100000,0.800000,25,0.990634,0.002475
64,0.001000,0.100000,0.800000,30,0.990613,0.002475
64,0.001000,0.100000,0.800000,34,0.987704,0.000408
64,0.001000,0.100000,0.800000,35,0.991333,0.002231
64,0.001000,0.100000,0.825000,5,0.992548,0.002516
64,0.001000,0.100000,0.825000,10,0.990752,0.002547
64,0.001000,0.100000,0.825000,15,0.989904,0.002546
64,0.001000,0.100000,0.825000,20,0.989587,0.002545
64,0.001000,0.100000,0.825000,25,0.989468,0.002544
64,0.001000,0.100000,0.825000,30,0.989423,0.002544
64,0.001000,0.100000,0.825000,35,0.989406,0.002544
64,0.001000,0.100000,0.825000,39,0.986557,0.000000
64,0.001000,0.100000,0.825000,40,0.989716,0.002489
64,0.001000,0.100000,0.850000,5,0.992446,0.002469
64,0.001000,0.100000,0.850000,10,0.990117,0.002452
64,0.001000,0.100000,0.850000,15,0.988994,0.002450
64,0.001000,0.100000,0.850000,20,0.988530,0.002452
64,0.001000,0.100000,0.850000,25,0.988330,0.002453
64,0.001000,0.100000,0.850000,30,0.988242,0.002454
64,0.001000,0.100000,0.850000,35,0.988203,0.002454
64,0.001000,0.100000,0.850000,40,0.988186,0.002454
64,0.001000,0.100000,0.850000,45,0.988179,0.002454
64,0.001000,0.100000,0.850000,46,0.987938,0.002387
64,0.001000,0.100000,0.850000,47,0.988448,0.000000
64,0.001000,0.100000,0.875000,5,0.992249,0.002505
64,0.001000,0.100000,0.875000,10,0.989244,0.002482
64,0.001000,0.100000,0.875000,15,0.987774,0.002457
64,0.001000,0.100000,0.875000,20,0.987074,0.002451
64,0.001000,0.100000,0.875000,25,0.986726,0.002449
64,0.001000,0.100000,0.875000,30,0.986551,0.002448
64,0.001000,0.100000,0.875000,35,0.986462,0.002448
64,0.001000,0.100000,0.875000,40,0.986416,0.002447
64,0.001000,0.100000,0.875000,45,0.986393,0.002448
64,0.001000,0.100000,0.875000,50,0.986381,0.002448
64,0.001000,0.100000,0.900000,5,0.992049,0.002471
64,0.001000,0.100000,0.900000,10,0.988398,0.002395
64,0.001000,0.100000,0.900000,15,0.986529,0.002369
64,0.001000,0.100000,0.900000,20,0.985523,0.002375
64,0.001000,0.100000,0.900000,25,0.984967,0.002383
64,0.001000,0.100000,0.900000,30,0.984652,0.002389
64,0.001000,0.100000,0.900000,35,0.984470,0.002392
64,0.001000,0.100000,0.900000,40,0.984364,0.002394
64,0.001000,0.100000,0.900000,45,0.984302,0.002395
64,0.001000,0.100000,0.900000,50,0.984265,0.002396
64,0.001000,0.100000,0.925000,5,0.991685,0.002467
64,0.001000,0.100000,0.925000,10,0.987457,0.002433
64,0.001000,0.100000,0.925000,15,0.985115,0.002450
64,0.001000,0.100000,0.925000,20,0.983745,0.002467
64,0.001000,0.100000,0.925000,25,0.982899,0.002476
64,0.001000,0.100000,0.925000,30,0.982360,0.002481
64,0.001000,0.100000,0.925000,35,0.982011,0.002483
64,0.001000,0.100000,0.925000,40,0.981783,0.002484
64,0.001000,0.100000,0.925000,45,0.981632,0.002485
64,0.001000,0.100000,0.925000,50,0.981531,0.002486
64,0.001000,0.100000,0.950000,5,0.991365,0.002405
64,0.001000,0.100000,0.950000,10,0.986459,0.002352
64,0.001000,0.100000,0.950000,15,0.983637,0.002368
64,0.001000,0.100000,0.950000,20,0.981853,0.002386
64,0.001000,0.100000,0.950000,25,0.980677,0.002412
64,0.001000,0.100000,0.950000,30,0.979874,0.002429
64,0.001000,0.100000,0.950000,35,0.979291,0.002438
64,0.001000,0.100000,0.950000,40,0.978853,0.002443
64,0.001000,0.100000,0.950000,45,0.978519,0.002445
64,0.001000,0.100000,0.950000,50,0.978262,0.002446
64,0.001000,0.100000,0.975000,5,0.991007,0.002600
64,0.001000,0.100000,0.975000,10,0.985456,0.002565
64,0.001000,0.100000,0.975000,15,0.982081,0.002558
64,0.001000,0.100000,0.975000,20,0.979847,0.002570
64,0.001000,0.100000,0.975000,25,0.978200,0.002565
64,0.001000,0.100000,0.975000,30,0.976818,0.002547
64,0.001000,0.100000,0.975000,35,0.975661,0.002529
64,0.001000,0.100000,0.975000,40,0.974707,0.002515
64,0.001000,0.100000,0.975000,45,0.973921,0.002505
64,0.001000,0.100000,0.975000,50,0.973263,0.002498
64,0.001000,0.100000,1.000000,5,0.990728,0.002571
64,0.001000,0.100000,1.000000,10,0.984450,0.002493
64,0.001000,0.100000,1.000000,15,0.980529,0.002522
64,0.001000,0.100000,1.000000,20,0.977770,0.002543
64,0.001000,0.100000,1.000000,25,0.975256,0.002531
64,0.001000,0.100000,1.000000,30,0.973083,0.002497
64,0.001000,0.100000,1.000000,35,0.971167,0.002469
64,0.001000,0.100000,1.000000,40,0.969386,0.002448
64,0.001000,0.100000,1.000000,45,0.967695,0.002431
64,0.001000,0.100000,1.000000,50,0.966075,0.002419
64,0.002000,0.001000,0.750000,5,0.983275,0.002551
64,0.002000,0.001000,0.750000,10,0.979907,0.002572
64,0.002000,0.001000,0.750000,15,0.979101,0.002580
64,0.002000,0.001000,0.750000,20,0.978914,0.002582
64,0.002000,0.001000,0.750000,25,0.978871,0.002583
64,0.002000,0.001000,0.750000,30,0.978861,0.002583
64,0.002000,0.001000,0.750000,31,0.978861,0.002583
64,0.002000,0.001000,0.775000,5,0.982617,0.002549
64,0.002000,0.001000,0.775000,10,0.978521,0.002564
64,0.002000,0.001000,0.775000,15,0.977418,0.002555
64,0.002000,0.001000,0.775000,20,0.977123,0.002553
64,0.002000,0.001000,0.775000,25,0.977043,0.002552
64,0.002000,0.001000,0.775000,30,0.977020,0.002552
64,0.002000,0.001000,0.775000,34,0.977016,0.002552
64,0.002000,0.001000,0.800000,5,0.981962,0.002525
64,0.002000,0.001000,0.800000,10,0.977064,0.002524
64,0.002000,0.001000,0.800000,15,0.975577,0.002518
64,0.002000,0.001000,0.800000,20,0.975112,0.002515
64,0.002000,0.001000,0.800000,25,0.974965,0.002515
64,0.002000,0.001000,0.800000,30,0.974918,0.002515
64,0.002000,0.001000,0.800000,35,0.974903,0.002515
64,0.002000,0.001000,0.800000,38,0.975047,0.002610
64,0.002000,0.001000,0.800000,39,0.973576,0.000000
64,0.002000,0.001000,0.825000,5,0.981176,0.002502
64,0.002000,0.001000,0.825000,10,0.975399,0.002465
64,0.002000,0.001000,0.825000,15,0.973473,0.002429
64,0.002000,0.001000,0.825000,20,0.972768,0.002415
64,0.002000,0.001000,0.825000,25,0.972506,0.002410
64,0.002000,0.001000,0.825000,30,0.972410,0.002409
64,0.002000,0.001000,0.825000,35,0.972374,0.002408
64,0.002000,0.001000,0.825000,40,0.972360,0.002408
64,0.002000,0.001000,0.825000,43,0.970433,0.000471
64,0.002000,0.001000,0.825000,44,0.973640,0.002323
64,0.002000,0.001000,0.850000,5,0.980403,0.002456
64,0.002000,0.001000,0.850000,10,0.973766,0.002471
64,0.002000,0.001000,0.850000,15,0.971241,0.002433
64,0.002000,0.001000,0.850000,20,0.970154,0.002409
64,0.002000,0.001000,0.850000,25,0.969675,0.002400
64,0.002000,0.001000,0.850000,30,0.969467,0.002397
64,0.002000,0.001000,0.850000,35,0.969378,0.002396
64,0.002000,0.001000,0.850000,40,0.969340,0.002396
64,0.002000,0.001000,0.850000,45,0.969323,0.002395
64,0.002000,0.001000,0.850000,50,0.969315,0.002395
64,0.002000,0.001000,0.875000,5,0.979598,0.002676
64,0.002000,0.001000,0.875000,10,0.971947,0.002533
64,0.002000,0.001000,0.875000,15,0.968557,0.002412
64,0.002000,0.001000,0.875000,20,0.966874,0.002349
64,0.002000,0.001000,0.875000,25,0.966028,0.002318
64,0.002000,0.001000,0.875000,30,0.965597,0.002305
64,0.002000,0.001000,0.875000,35,0.965378,0.002299
64,0.002000,0.001000,0.875000,40,0.965271,0.002297
64,0.002000,0.001000,0.875000,45,0.965218,0.002296
64,0.002000,0.001000,0.875000,50,0.965192,0.002296
64,0.002000,0.001000,0.900000,5,0.978872,0.002558
64,0.002000,0.001000,0.900000,10,0.969978,0.002462
64,0.002000,0.001000,0.900000,15,0.965503,0.002359
64,0.002000,0.001000,0.900000,20,0.963054,0.002300
64,0.002000,0.001000,0.900000,25,0.961677,0.002267
64,0.002000,0.001000,0.900000,30,0.960886,0.002248
64,0.002000,0.001000,0.900000,35,0.960426,0.002238
64,0.002000,0.001000,0.900000,40,0.960155,0.002233
64,0.002000,0.001000,0.900000,45,0.959995,0.002231
64,0.002000,0.001000,0.900000,50,0.959903,0.002231
64,0.002000,0.001000,0.925000,5,0.978074,0.002594
64,0.002000,0.001000,0.925000,10,0.967939,0.002445
64,0.002000,0.001000,0.925000,15,0.962235,0.002250
64,0.002000,0.001000,0.925000,20,0.958805,0.002170
64,0.002000,0.001000,0.925000,25,0.956741,0.002134
64,0.002000,0.001000,0.925000,30,0.955499,0.002115
64,0.002000,0.001000,0.925000,35,0.954739,0.002102
64,0.002000,0.001000,0.925000,40,0.954262,0.002093
64,0.002000,0.001000,0.925000,45,0.953956,0.002085
64,0.002000,0.001000,0.925000,50,0.953754,0.002080
64,0.002000,0.001000,0.950000,5,0.977125,0.002523
64,0.002000,0.001000,0.950000,10,0.965626,0.002339
64,0.002000,0.001000,0.950000,15,0.958536,0.002153
64,0.002000,0.001000,0.950000,20,0.954455,0.002068
64,0.002000,0.001000,0.950000,25,0.952426,0.002034
64,0.002000,0.001000,0.950000,30,0.951555,0.002030
64,0.002000,0.001000,0.950000,35,0.951311,0.002038
64,0.002000,0.001000,0.950000,36,0.949515,0.000000
64,0.002000,0.001000,0.950000,37,0.951748,0.002219
64,0.002000,0.001000,0.950000,38,0.949050,0.000000
64,0.002000,0.001000,0.950000,39,0.951346,0.000000
64,0.002000,0.001000,0.975000,5,0.976390,0.002485
64,0.002000,0.001000,0.975000,10,0.963381,0.002253
64,0.002000,0.001000,0.975000,15,0.955181,0.002178
64,0.002000,0.001000,0.975000,20,0.951998,0.002137
64,0.002000,0.001000,0.975000,22,0.952006,0.002317
64,0.002000,0.001000,0.975000,23,0.951362,0.000921
64,0.002000,0.001000,1.000000,5,0.975532,0.002553
64,0.002000,0.001000,1.000000,10,0.960920,0.002248
64,0.002000,0.001000,1.000000,15,0.952714,0.002055
64,0.002000,0.001000,1.000000,18,0.952131,0.002001
64,0.002000,0.002000,0.750000,5,0.983353,0.002554
64,0.002000,0.002000,0.750000,10,0.980062,0.002635
64,0.002000,0.002000,0.750000,15,0.979271,0.002650
64,0.002000,0.002000,0.750000,20,0.979088,0.002653
64,0.002000,0.002000,0.750000,25,0.979045,0.002654
64,0.002000,0.002000,0.750000,30,0.979035,0.002654
64,0.002000,0.002000,0.750000,31,0.978818,0.002377
64,0.002000,0.002000,0.775000,5,0.982741,0.002499
64,0.002000,0.002000,0.775000,10,0.978679,0.002523
64,0.002000,0.002000,0.775000,15,0.977568,0.002530
64,0.002000,0.002000,0.775000,20,0.977269,0.002532
64,0.002000,0.002000,0.775000,25,0.977187,0.002532
64,0.002000,0.002000,0.775000,30,0.977165,0.002533
64,0.002000,0.002000,0.775000,34,0.977161,0.002533
64,0.002000,0.002000,0.800000,5,0.982046,0.002502
64,0.002000,0.002000,0.800000,10,0.977163,0.002530
64,0.002000,0.002000,0.800000,15,0.975690,0.002534
64,0.002000,0.002000,0.800000,20,0.975228,0.002535
64,0.002000,0.002000,0.800000,25,0.975083,0.002535
64,0.002000,0.002000,0.800000,30,0.975036,0.002535
64,0.002000,0.002000,0.800000,35,0.975021,0.002535
64,0.002000,0.002000,0.800000,38,0.975146,0.002641
64,0.002000,0.002000,0.800000,39,0.973868,0.000000
64,0.002000,0.002000,0.825000,5,0.981380,0.002475
64,0.002000,0.002000,0.825000,10,0.975564,0.002492
64,0.002000,0.002000,0.825000,15,0.973620,0.002450
64,0.002000,0.002000,0.825000,20,0.972911,0.002428
64,0.002000,0.002000,0.825000,25,0.972648,0.002420
64,0.002000,0.002000,0.825000,30,0.972551,0.002417
64,0.002000,0.002000,0.825000,35,0.972514,0.002416
64,0.002000,0.002000,0.825000,40,0.972500,0.002415
64,0.002000,0.002000,0.825000,43,0.970574,0.000173
64,0.002000,0.002000,0.825000,44,0.973321,0.002461
64,0.002000,0.002000,0.850000,5,0.980513,0.002513
64,0.002000,0.002000,0.850000,10,0.973783,0.002513
64,0.002000,0.002000,0.850000,15,0.971274,0.002444
64,0.002000,0.002000,0.850000,20,0.970201,0.002412
64,0.002000,0.002000,0.850000,25,0.969728,0.002400
64,0.002000,0.002000,0.850000,30,0.969523,0.002395
64,0.002000,0.002000,0.850000,35,0.969435,0.002393
64,0.002000,0.002000,0.850000,40,0.969397,0.002392
64,0.002000,0.002000,0.850000,45,0.969380,0.002392
64,0.002000,0.002000,0.850000,50,0.969373,0.002391
64,0.002000,0.002000,0.875000,5,0.979686,0.002565
64,0.002000,0.002000,0.875000,10,0.972024,0.002447
64,0.002000,0.002000,0.875000,15,0.968684,0.002377
64,0.002000,0.002000,0.875000,20,0.967029,0.002339
64,0.002000,0.002000,0.875000,25,0.966196,0.002321
64,0.002000,0.002000,0.875000,30,0.965772,0.002312
64,0.002000,0.002000,0.875000,35,0.965557,0.002310
64,0.002000,0.002000,0.875000,40,0.965452,0.002309
64,0.002000,0.002000,0.875000,45,0.965399,0.002309
64,0.002000,0.002000,0.875000,50,0.965373,0.002309
64,0.002000,0.002000,0.900000,5,0.978889,0.002588
64,0.002000,0.002000,0.900000,10,0.970100,0.002465
64,0.002000,0.002000,0.900000,15,0.965656,0.002359
64,0.002000,0.002000,0.900000,20,0.963218,0.002309
64,0.002000,0.002000,0.900000,25,0.961843,0.002285
64,0.002000,0.002000,0.900000,30,0.961051,0.002271
64,0.002000,0.002000,0.900000,35,0.960589,0.002264
64,0.002000,0.002000,0.900000,40,0.960316,0.002260
64,0.002000,0.002000,0.900000,45,0.960156,0.002259
64,0.002000,0.002000,0.900000,50,0.960063,0.002259
64,0.002000,0.002000,0.925000,5,0.978125,0.002528
64,0.002000,0.002000,0.925000,10,0.967985,0.002389
64,0.002000,0.002000,0.925000,15,0.962317,0.002219
64,0.002000,0.002000,0.925000,20,0.958910,0.002144
64,0.002000,0.002000,0.925000,25,0.956843,0.002106
64,0.002000,0.002000,0.925000,30,0.955586,0.002082
64,0.002000,0.002000,0.925000,35,0.954810,0.002066
64,0.002000,0.002000,0.925000,40,0.954320,0.002054
64,0.002000,0.002000,0.925000,45,0.954002,0.002045
64,0.002000,0.002000,0.925000,50,0.953792,0.002039
64,0.002000,0.002000,0.950000,5,0.977292,0.002498
64,0.002000,0.002000,0.950000,10,0.965843,0.002266
64,0.002000,0.002000,0.950000,15,0.958834,0.002126
64,0.002000,0.002000,0.950000,20,0.954643,0.002067
64,0.002000,0.002000,0.950000,25,0.952442,0.002018
64,0.002000,0.002000,0.950000,30,0.951398,0.001969
64,0.002000,0.002000,0.950000,35,0.950995,0.001927
64,0.002000,0.002000,0.950000,37,0.949628,0.000000
64,0.002000,0.002000,0.950000,39,0.949596,0.000392
64,0.002000,0.002000,0.950000,40,0.952246,0.001902
64,0.002000,0.002000,0.950000,42,0.952619,0.001435
64,0.002000,0.002000,0.975000,5,0.976462,0.002616
64,0.002000,0.002000,0.975000,10,0.963511,0.002378
64,0.002000,0.002000,0.975000,15,0.955260,0.002205
64,0.002000,0.002000,0.975000,20,0.951738,0.002076
64,0.002000,0.002000,0.975000,23,0.951443,0.002028
64,0.002000,0.002000,1.000000,5,0.975615,0.002562
64,0.002000,0.002000,1.000000,10,0.961049,0.002293
64,0.002000,0.002000,1.000000,15,0.952521,0.002210
64,0.002000,0.002000,1.000000,18,0.951583,0.002192
64,0.002000,0.005000,0.750000,5,0.983601,0.002459
64,0.002000,0.005000,0.750000,10,0.980365,0.002514
64,0.002000,0.005000,0.750000,15,0.979589,0.002517
64,0.002000,0.005000,0.750000,20,0.979410,0.002518
64,0.002000,0.005000,0.750000,25,0.979368,0.002519
64,0.002000,0.005000,0.750000,30,0.979358,0.002519
64,0.002000,0.005000,0.750000,31,0.979278,0.002432
64,0.002000,0.005000,0.775000,5,0.982967,0.002551
64,0.002000,0.005000,0.775000,10,0.979005,0.002593
64,0.002000,0.005000,0.775000,15,0.977927,0.002596
64,0.002000,0.005000,0.775000,20,0.977636,0.002597
64,0.002000,0.005000,0.775000,25,0.977557,0.002597
64,0.002000,0.005000,0.775000,30,0.977535,0.002597
64,0.002000,0.005000,0.775000,34,0.977531,0.002597
64,0.002000,0.005000,0.800000,5,0.982254,0.002467
64,0.002000,0.005000,0.800000,10,0.977479,0.002516
64,0.002000,0.005000,0.800000,15,0.976037,0.002521
64,0.002000,0.005000,0.800000,20,0.975587,0.002522
64,0.002000,0.005000,0.800000,25,0.975444,0.002522
64,0.002000,0.005000,0.800000,30,0.975398,0.002522
64,0.002000,0.005000,0.800000,35,0.975383,0.002522
64,0.002000,0.005000,0.800000,38,0.975525,0.002619
64,0.002000,0.005000,0.800000,39,0.974086,0.000000
64,0.002000,0.005000,0.825000,5,0.981659,0.002443
64,0.002000,0.005000,0.825000,10,0.976029,0.002483
64,0.002000,0.005000,0.825000,15,0.974122,0.002464
64,0.002000,0.005000,0.825000,20,0.973426,0.002452
64,0.002000,0.005000,0.825000,25,0.973169,0.002447
64,0.002000,0.005000,0.825000,30,0.973074,0.002445
64,0.002000,0.005000,0.825000,35,0.973038,0.002444
64,0.002000,0.005000,0.825000,40,0.973024,0.002444
64,0.002000,0.005000,0.825000,43,0.971609,0.000984
64,0.002000,0.005000,0.825000,44,0.973962,0.002663
64,0.002000,0.005000,0.850000,5,0.980752,0.002473
64,0.002000,0.005000,0.850000,10,0.974189,0.002518
64,0.002000,0.005000,0.850000,15,0.971726,0.002474
64,0.002000,0.005000,0.850000,20,0.970675,0.002447
64,0.002000,0.005000,0.850000,25,0.970214,0.002437
64,0.002000,0.005000,0.850000,30,0.970014,0.002433
64,0.002000,0.005000,0.850000,35,0.969928,0.002432
64,0.002000,0.005000,0.850000,40,0.969890,0.002431
64,0.002000,0.005000,0.850000,45,0.969874,0.002431
64,0.002000,0.005000,0.850000,50,0.969867,0.002431
64,0.002000,0.005000,0.875000,5,0.980043,0.002566
64,0.002000,0.005000,0.875000,10,0.972483,0.002524
64,0.002000,0.005000,0.875000,15,0.969185,0.002444
64,0.002000,0.005000,0.875000,20,0.967552,0.002405
64,0.002000,0.005000,0.875000,25,0.966729,0.002387
64,0.002000,0.005000,0.875000,30,0.966311,0.002379
64,0.002000,0.005000,0.875000,35,0.966100,0.002377
64,0.002000,0.005000,0.875000,40,0.965996,0.002376
64,0.002000,0.005000,0.875000,45,0.965944,0.002376
64,0.002000,0.005000,0.875000,50,0.965918,0.002376
64,0.002000,0.005000,0.900000,5,0.979257,0.002477
64,0.002000,0.005000,0.900000,10,0.970652,0.002429
64,0.002000,0.005000,0.900000,15,0.966339,0.002341
64,0.002000,0.005000,0.900000,20,0.963946,0.002291
